analysis_scope,segment_type,segment_value,transactions,transaction_share,fraud_transactions,fraud_rate,fraud_lift,fraud_capture_share,total_amount,fraud_amount,fraud_amount_share,fraud_amount_capture_share,support_status
DEVELOPMENT_DISCOVERY,state,MA,137628,0.014227342655998055,35,0.0002543087162496004,0.18007845738368217,0.0025620379181611887,7759005.239999994,2752.28,0.00035472072963827546,0.0018194746363835522,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,Algeria,646,6.678047603521626e-05,629,0.9736842105263158,689.4751906117685,0.046043481443525366,78795.62,78040.13,0.9904120305164171,0.051590694680437726,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,South Korea,896,9.262431351014516e-05,0,0.0,0.0,0.0,42403.58,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,NH,40882,0.004226191054600172,3,7.338192847708038e-05,0.0519624520734967,0.0002196032501281019,1634409.5199999965,22.480000000000004,1.3754202802245089e-05,1.4861056951292114e-05,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,MD,143883,0.014873955469620776,62,0.0004309056664095133,0.30512846287483325,0.004538467169314106,6632590.810000002,6725.960000000001,0.00101407733307763,0.004446391219400031,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,WY,9036,0.0009340996616938299,5,0.0005533421868083222,0.39182694512112515,0.00036600541688016985,424403.53000000067,87.36,0.00020584183171143714,5.7751865447725925e-05,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,Cambodia,44,4.548515395587485e-06,0,0.0,0.0,0.0,2916.6600000000003,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Italy,1277,0.00013201032182193678,0,0.0,0.0,0.0,49576.41,,,,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,Venezuela,23,2.3776330476934583e-06,0,0.0,0.0,0.0,820.74,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Poland,175,1.8090686232450226e-05,0,0.0,0.0,0.0,6786.16,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Estonia,49,5.065392145086063e-06,0,0.0,0.0,0.0,2619.6800000000003,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Hong Kong,380,3.928263296189192e-05,0,0.0,0.0,0.0,15370.36,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Ireland,767,7.928889337308184e-05,0,0.0,0.0,0.0,28585.75,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Brazil,347,3.58712464152013e-05,0,0.0,0.0,0.0,13570.820000000002,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Tunisia,14,1.447254898596018e-06,0,0.0,0.0,0.0,946.72,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Luxembourg,13,1.3438795486963025e-06,0,0.0,0.0,0.0,375.45,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Brunei,13,1.3438795486963025e-06,0,0.0,0.0,0.0,566.3700000000001,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Azerbaijan,38,3.9282632961891916e-06,0,0.0,0.0,0.0,1806.8100000000004,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Finland,133,1.3748921536662171e-05,0,0.0,0.0,0.0,5034.530000000001,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Marshall Islands,15,1.5506302484957335e-06,0,0.0,0.0,0.0,407.13,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Slovenia,19,1.9641316480945958e-06,0,0.0,0.0,0.0,1168.0099999999998,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Tanzania,14,1.447254898596018e-06,0,0.0,0.0,0.0,383.34,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Papua New Guinea,3,3.101260496991467e-07,0,0.0,0.0,0.0,23.150000000000002,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Uganda,74,7.649775892578953e-06,0,0.0,0.0,0.0,2180.9599999999996,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Mali,31,3.204635846891183e-06,0,0.0,0.0,0.0,865.8599999999999,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Kenya,52,5.37551819478521e-06,0,0.0,0.0,0.0,1837.85,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Swaziland,5,5.168767494985779e-07,0,0.0,0.0,0.0,91.86,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Malta,3,3.101260496991467e-07,0,0.0,0.0,0.0,384.59,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,TN,189405,0.019579808147755628,74,0.00039069718328449616,0.2766564477521417,0.005416880169826514,9085825.270000005,7959.34,0.000876017286649845,0.005261752893002551,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,KY,145813,0.015073469894927227,35,0.00024003346752347185,0.1699700159300022,0.0025620379181611887,5419768.839999993,4559.179999999999,0.0008412129990400117,0.0030139783643768664,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,NJ,266497,0.0275492206222245,113,0.0004240197825866708,0.3002525020551354,0.008271722421491838,13483875.9,10005.870000000003,0.0007420618577481866,0.00661467099275913,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,OK,128503,0.01328404258816315,43,0.0003346225379952219,0.23694945000960746,0.0031476465851694607,5946432.0399999935,4327.43,0.0007277355514854257,0.002860773295495108,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,AZ,148965,0.015399308997811131,39,0.0002618064646057799,0.1853876853871245,0.0028548422516653247,6632135.649999969,2854.7699999999995,0.00043044505580943797,0.0018872286277953813,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,SC,155703,0.016095852105435415,36,0.00023120941793029035,0.1637216212149047,0.0026352390015372228,6305674.709999977,3940.09,0.0006248482805101779,0.002604710937865504,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,MO,117649,0.012162006540351638,27,0.00022949621331248035,0.16250848448366095,0.001976429251152917,4329884.710000008,2189.8900000000003,0.000505761734242572,0.0014476903917733579,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,RI,47919,0.004953643391844471,4,8.34741960391494e-05,0.05910888417729063,0.00029280433350413584,2377065.6900000004,217.95,9.16886735258881e-05,0.0001440821780486706,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,Austria,777,8.0322646872079e-05,0,0.0,0.0,0.0,27173.32,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Pakistan,220,2.2742576977937426e-05,0,0.0,0.0,0.0,9339.53,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,ND,23427,0.0024217743221006368,1,4.268578990054211e-05,0.03022621996938991,7.320108337603396e-05,932063.3699999982,103.64,0.00011119415625141474,6.851423231458694e-05,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,SD,34955,0.003613485355744558,4,0.00011443284222571878,0.08103100045462994,0.00029280433350413584,1340722.8299999987,589.76,0.00043988211940867793,0.00038987797809582006,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,Haiti,418,4.321089625808111e-05,375,0.8971291866028708,635.2658390157571,0.027450406266012736,33880.92,32175.22,0.9496560305918494,0.021270363738449864,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,DE,18571,0.0019197836229876179,1,5.384739647838027e-05,0.03812986135495651,7.320108337603396e-05,675532.5199999997,9.42,1.3944554438326676e-05,6.227364612151765e-06,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,Vietnam,95,9.82065824047298e-06,0,0.0,0.0,0.0,3769.54,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Australia,471,4.8689789802766036e-05,0,0.0,0.0,0.0,14644.320000000002,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Greece,531,5.489231079674897e-05,0,0.0,0.0,0.0,20556.2,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Ghana,17,1.7573809482951648e-06,0,0.0,0.0,0.0,235.33000000000004,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Syria,36,3.7215125963897608e-06,0,0.0,0.0,0.0,944.3,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Solomon Islands,3,3.101260496991467e-07,0,0.0,0.0,0.0,33.35,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Iraq,6,6.202520993982934e-07,0,0.0,0.0,0.0,126.81,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Kosovo,6,6.202520993982934e-07,0,0.0,0.0,0.0,96.57,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Democratic Republic of the Congo,2,2.0675069979943114e-07,0,0.0,0.0,0.0,32.45,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Central African Republic,18,1.8607562981948804e-06,0,0.0,0.0,0.0,302.09999999999997,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,MS,73670,0.007615662027112047,26,0.00035292520700420796,0.24990974665121937,0.0019032281677768832,2229042.869999994,3373.6099999999997,0.0015134791911830788,0.0022302228799576766,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,VT,18509,0.0019133743512938356,8,0.00043222216219136636,0.30606068624902366,0.0005856086670082717,866200.2899999993,556.3,0.0006422302167550652,0.0003677582732208096,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,IL,332054,0.034326198435600155,68,0.00020478596854728447,0.1450109215825047,0.00497767366957031,14659095.430000007,5334.35,0.0003638935311849592,0.003526427008368553,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,VA,166683,0.01723091344733429,66,0.0003959611958028113,0.2803839458415749,0.004831271502818242,8801122.029999997,5848.21,0.0006644845941307783,0.003866129086882386,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,Belgium,173,1.7883935532650793e-05,0,0.0,0.0,0.0,8995.479999999998,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,IN,263537,0.027243229586521343,61,0.00023146654928909413,0.16390369841273422,0.004465266085938072,9687300.450000018,4751.219999999998,0.0004904586189437316,0.0031409319843468896,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,AR,92057,0.009516424585718117,26,0.0002824337095495182,0.19999403669243326,0.0019032281677768832,2853184.7500000084,1584.7799999999997,0.0005554424752901105,0.001047664850323341,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,Benin,10,1.0337534989971558e-06,0,0.0,0.0,0.0,293.91999999999996,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Mexico,17467,0.001805657236698332,272,0.015572221904162135,11.026840683610699,0.01991069467828124,612493.46,27060.62,0.04418107582732394,0.017889208850412557,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,CT,76879,0.007947393524940234,35,0.00045526086447534436,0.3223746137801143,0.0025620379181611887,4313412.209999993,4818.200000000001,0.0011170274866913329,0.0031852110588396648,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,WV,50031,0.00517197213083267,6,0.00011992564609941837,0.08492050791184234,0.0004392065002562038,2009674.6699999992,544.27,0.00027082492909163264,0.00035980549229892156,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,NE,37863,0.003914100873252931,29,0.0007659192351372052,0.5423548055215915,0.002122831417904985,1729096.3900000043,3694.3600000000006,0.0021365841842975516,0.002442263983922399,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,Bangladesh,40,4.135013995988623e-06,0,0.0,0.0,0.0,1443.36,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,DC,9602,0.000992610109737069,0,0.0,0.0,0.0,433389.64999999997,,,,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,Japan,1739,0.00017976973347560537,49,0.02817711328349626,19.95248597235306,0.0035868530854256645,77954.53000000001,3046.7400000000002,0.039083552937847224,0.0020141359722321943,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,Netherlands,1024,0.00010585635829730874,0,0.0,0.0,0.0,39800.62000000001,,,,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,Czech Republic,228,2.356957977713515e-05,0,0.0,0.0,0.0,7846.139999999999,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Spain,1406,0.00014534574195900008,0,0.0,0.0,0.0,51733.54999999999,,,,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,Lebanon,10,1.0337534989971558e-06,0,0.0,0.0,0.0,1062.47,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Costa Rica,515,5.323830519835352e-05,0,0.0,0.0,0.0,15658.130000000003,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Aruba,479,4.951679260196376e-05,0,0.0,0.0,0.0,15168.53,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Russia,74,7.649775892578953e-06,0,0.0,0.0,0.0,4444.7,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Morocco,26,2.687759097392605e-06,0,0.0,0.0,0.0,753.1899999999998,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Macedonia,105,1.0854411739470135e-05,0,0.0,0.0,0.0,3798.2299999999996,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Tonga,2,2.0675069979943114e-07,0,0.0,0.0,0.0,4.33,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Bahrain,8,8.270027991977246e-07,0,0.0,0.0,0.0,307.51,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Bosnia and Herzegovina,6,6.202520993982934e-07,0,0.0,0.0,0.0,138.04999999999998,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,MN,166862,0.01724941763496634,32,0.00019177523941940047,0.13579789866556025,0.0023424346680330868,7434048.740000008,3326.72,0.00044749773862795474,0.002199224883496552,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,NM,57770,0.005971993963706569,31,0.0005366106975939069,0.3799792160621398,0.002269233584657053,2046737.3599999999,1945.11,0.0009503466531729308,0.0012858714629238343,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,WI,141781,0.014656660484131574,24,0.00016927514970271052,0.11986536789379068,0.0017568260010248152,6095958.880000001,3227.2699999999995,0.000529411379494082,0.0021334805723841853,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,GA,254654,0.02632494635336217,63,0.0002473945039151162,0.17518243687137264,0.00461166825269014,9473828.5399999,4985.24,0.0005262117610585395,0.0032956377026627883,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,Canada,7839,0.0008103593678638704,0,0.0,0.0,0.0,260224.98999999996,,,,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,UT,59569,0.006157966218176157,23,0.00038610686766606795,0.27340600094221224,0.0016836249176487813,2057960.360000009,1912.2600000000002,0.000929201571210046,0.0012641550162668085,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,Thailand,699,7.225936957990119e-05,0,0.0,0.0,0.0,30303.510000000006,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,China,1968,0.00020344268860264024,0,0.0,0.0,0.0,75168.91000000003,,,,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,KS,77660,0.008028129673211912,18,0.00023177955189286633,0.16412533857857523,0.0013176195007686114,3389973.540000003,1129.1,0.0003330704463256663,0.000746424350698573,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,France,2122,0.00021936249248719644,0,0.0,0.0,0.0,83652.88999999996,,,,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,Guatemala,36,3.7215125963897608e-06,0,0.0,0.0,0.0,1827.37,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Jamaica,927,9.582894935703633e-05,0,0.0,0.0,0.0,30325.719999999998,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Turkey,350,3.618137246490045e-05,257,0.7342857142857143,519.9548039779561,0.018812678427640728,37079.48,32722.289999999997,0.8824905311509221,0.021632020252077236,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Djibouti,45,4.651890745487201e-06,0,0.0,0.0,0.0,2700.48,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Singapore,229,2.3672955127034866e-05,0,0.0,0.0,0.0,9639.56,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Portugal,162,1.6746806683753923e-05,0,0.0,0.0,0.0,8116.040000000001,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Egypt,107,1.1061162439269566e-05,0,0.0,0.0,0.0,4817.14,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Romania,19,1.9641316480945958e-06,0,0.0,0.0,0.0,726.87,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Sweden,183,1.891768903164795e-05,0,0.0,0.0,0.0,7362.720000000001,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Belize,25,2.5843837474928895e-06,0,0.0,0.0,0.0,614.3500000000001,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Andorra,32,3.3080111967908983e-06,0,0.0,0.0,0.0,778.51,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Micronesia,12,1.2405041987965868e-06,0,0.0,0.0,0.0,322.27,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Indonesia,100,1.0337534989971558e-05,0,0.0,0.0,0.0,2981.7000000000003,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Togo,2,2.0675069979943114e-07,0,0.0,0.0,0.0,26.36,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Bulgaria,5,5.168767494985779e-07,0,0.0,0.0,0.0,188.00999999999996,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Mozambique,9,9.303781490974402e-07,0,0.0,0.0,0.0,302.93999999999994,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Maldives,5,5.168767494985779e-07,0,0.0,0.0,0.0,85.1,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Paraguay,1,1.0337534989971557e-07,0,0.0,0.0,0.0,11.68,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Antigua and Barbuda,16,1.6540055983954491e-06,0,0.0,0.0,0.0,630.0500000000001,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,El Salvador,11,1.1371288488968712e-06,0,0.0,0.0,0.0,557.02,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Suriname,77,7.9599019422781e-06,0,0.0,0.0,0.0,3113.54,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Sao Tome and Principe,6,6.202520993982934e-07,0,0.0,0.0,0.0,76.64999999999999,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,CA,1039545,0.10746332811149982,565,0.0005435070150883319,0.38486256506542477,0.04135861210745919,46172919.87000029,59763.42999999999,0.0012943394129776445,0.03950835128267613,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,NV,59400,0.006140495784043105,25,0.00042087542087542086,0.29802594916788605,0.001830027084400849,3322890.720000008,3839.64,0.0011555119694095718,0.0025383055477072613,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,AL,136129,0.01407238300649838,11,8.080570635206311e-05,0.0572193008650021,0.0008052119171363736,5504292.710000016,740.26,0.00013448776055370753,0.0004893703745001556,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,OH,365805,0.037815219870065454,395,0.0010798102814340974,0.7646240860924385,0.028914427933533417,12584252.789999936,40542.97,0.003221722471453961,0.026802107924578628,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,MI,222142,0.022964006977422617,99,0.000445660883578972,0.31557677461743766,0.007246907254227363,8474881.669999968,12217.910000000002,0.0014416614267606697,0.00807700428539864,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,TX,706200,0.07300367209917914,185,0.00026196544888133674,0.1855002636876749,0.013542200424566284,29392510.599999763,19114.949999999997,0.0006503340344121591,0.012636492907967131,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,AK,6520,0.0006740072813461455,8,0.001226993865030675,0.8688462027274815,0.0005856086670082717,488396.76999999984,2872.66,0.005881816130765977,0.001899055331926103,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,Israel,874,9.03500558123514e-05,0,0.0,0.0,0.0,27555.809999999998,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,OR,72849,0.00753079086484438,22,0.0003019945366442916,0.21384524722238796,0.0016104238342727472,2826412.7599999974,1568.59,0.0005549755584884924,0.001036961980570609,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,Latvia,17,1.7573809482951648e-06,0,0.0,0.0,0.0,599.6,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,IA,95768,0.00990005050919596,30,0.0003132570378414502,0.2218203330620554,0.002196032501281019,3495887.510000001,3363.18,0.0009620389644631325,0.0022233278255091903,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,MT,16940,0.0017511784273011818,13,0.0007674144037780401,0.5434135488723533,0.0009516140838884416,596246.5800000008,2595.32,0.004352762912283701,0.0017157116693428578,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,AA,5,5.168767494985779e-07,0,0.0,0.0,0.0,83.5,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Switzerland,828,8.559478971696449e-05,0,0.0,0.0,0.0,33598.13999999999,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Colombia,613,6.336908948852565e-05,0,0.0,0.0,0.0,20821.77999999999,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Barbados,16,1.6540055983954491e-06,0,0.0,0.0,0.0,578.81,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,The Bahamas,465,4.806953770336774e-05,0,0.0,0.0,0.0,15669.16,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Taiwan,601,6.212858528972906e-05,0,0.0,0.0,0.0,24790.11,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Iceland,94,9.717282890573263e-06,0,0.0,0.0,0.0,4364.63,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Jordan,5,5.168767494985779e-07,0,0.0,0.0,0.0,22.91,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,United Arab Emirates,262,2.708434167372548e-05,0,0.0,0.0,0.0,10288.190000000002,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Uzbekistan,17,1.7573809482951648e-06,0,0.0,0.0,0.0,373.48,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Ethiopia,6,6.202520993982934e-07,0,0.0,0.0,0.0,736.6699999999998,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Monaco,28,2.894509797192036e-06,0,0.0,0.0,0.0,936.81,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Uruguay,13,1.3438795486963025e-06,0,0.0,0.0,0.0,290.28000000000003,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Honduras,60,6.202520993982934e-06,0,0.0,0.0,0.0,2387.3300000000004,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Somalia,2,2.0675069979943114e-07,0,0.0,0.0,0.0,28.32,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Myanmar (Burma),4,4.135013995988623e-07,0,0.0,0.0,0.0,148.01999999999998,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Kiribati,1,1.0337534989971557e-07,0,0.0,0.0,0.0,15.68,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Panama,4,4.135013995988623e-07,0,0.0,0.0,0.0,332.52,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,FL,656612,0.06787749524835204,224,0.0003411451511699451,0.24156817537591302,0.01639704267623161,28734706.24000009,15331.98,0.000533570097148136,0.010135650709789662,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,United Kingdom,2909,0.0003007188928582726,0,0.0,0.0,0.0,128418.41000000002,,,,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,LA,106232,0.010981770170546586,15,0.0001412003915957527,0.09998536061020653,0.0010980162506405095,4981726.159999987,2239.4,0.0004495229019171953,0.0014804204153346778,SUFFICIENT
